RF,BF,VM,ST,target
-0.0008,0.0052,-0.006,0.0082,abnormal
0.0127,0.009,-0.0158,0.0105,abnormal
0.0135,0.0067,-0.0173,0.0067,abnormal
0.0112,0.003,-0.0128,0.0052,abnormal
0.0105,0,-0.0068,0.0015,abnormal
0.0097,-0.0046,-0.0046,0.0015,abnormal
0.006,-0.0068,0,-0.0008,abnormal
0.0045,-0.0075,0.0015,-0.0015,abnormal
0.0067,-0.006,-0.0015,-0.0015,abnormal
0.0067,-0.0068,-0.0015,-0.003,abnormal
0.009,-0.0083,-0.0083,-0.003,abnormal
0.0067,-0.0083,-0.0225,-0.0053,abnormal
0.0007,-0.0075,-0.024,-0.0046,abnormal
-0.0053,-0.0083,-0.0135,-0.0023,abnormal
-0.0105,-0.0083,-0.003,-0.0023,abnormal
-0.0113,-0.0053,0.0007,-0.0015,abnormal
-0.0105,-0.003,0.003,-0.0023,abnormal
-0.015,0,0.0052,-0.003,abnormal
-0.0195,-0.0008,0.012,-0.0023,abnormal
-0.0143,0.0015,0.0255,0.0015,abnormal
0.0015,0.009,0.0367,0.0067,abnormal
0.0292,0.0157,0.0285,0.0082,abnormal
0.0382,0.0157,0.0157,0.0105,abnormal
0.0277,0.009,0.0105,0.006,abnormal
0.012,0.0045,0.003,0.0015,abnormal
0.0015,0.0007,-0.003,0.0015,abnormal
0.0015,-0.0015,-0.0091,-0.0008,abnormal
-0.0046,-0.0038,-0.0143,-0.003,abnormal
-0.0053,-0.003,-0.0105,-0.0053,abnormal
-0.0008,-0.0038,-0.0083,-0.0068,abnormal
0.0015,-0.0053,-0.0113,-0.0083,abnormal
0.0022,-0.0015,-0.0158,-0.0075,abnormal
0.0015,-0.0015,-0.0083,-0.006,abnormal
0.0015,-0.0023,0.0015,-0.0068,abnormal
0.0015,-0.0008,0.0067,-0.0053,abnormal
0.0007,0.0015,0.0097,-0.003,abnormal
-0.0008,0.003,0.0015,-0.0008,abnormal
-0.0008,0.0037,-0.0008,0.0015,abnormal
0.0007,0.003,0.0015,0.0007,abnormal
0,0.0007,0.003,-0.0015,abnormal
0.0015,0.0007,0.0015,-0.0008,abnormal
0.0007,0.0022,-0.0083,-0.0008,abnormal
0.0015,0.003,-0.0091,-0.0008,abnormal
0.0007,0.0022,-0.0008,-0.0015,abnormal
-0.0083,0,-0.0008,-0.0015,abnormal
-0.0165,0,-0.0075,0.0007,abnormal
-0.0233,0.0007,-0.0068,0.003,abnormal
-0.0165,0.003,0.003,0.0052,abnormal
0.0075,0.003,0.0045,0.006,abnormal
0.0165,0.0037,-0.0015,0.0067,abnormal
0.0097,0.0052,0.0082,0.0067,abnormal
0.0007,0.0045,0.0075,0.0045,abnormal
-0.0053,0.0015,0.0007,0.0015,abnormal
0.009,-0.0008,0.0015,0,abnormal
0.0127,0.0007,0.0052,-0.0015,abnormal
-0.0023,0.0015,0.0127,0.0015,abnormal
-0.0158,0.0022,0.0142,0.0045,abnormal
-0.0383,0.0045,0.009,0.0045,abnormal
-0.039,0.0037,0.003,0.0045,abnormal
-0.015,0.003,0.0007,0.0015,abnormal
-0.0023,0.0015,0.0007,0.0007,abnormal
-0.0008,0.0015,0.0015,0.0007,abnormal
0.0015,0.0015,0,-0.0015,abnormal
0.0052,-0.0008,-0.0053,0,abnormal
0.0045,-0.0008,-0.0046,-0.0015,abnormal
0.006,-0.003,-0.0083,-0.0015,abnormal
0.0172,-0.0023,-0.0075,0.0015,abnormal
0.021,0.0007,-0.0053,0.0015,abnormal
0.0187,-0.0008,-0.0135,0.0007,abnormal
0.0195,-0.0015,-0.015,-0.0008,abnormal
0.0067,-0.0008,-0.0023,-0.0008,abnormal
-0.0038,0.0015,0.006,0.0007,abnormal
-0.0038,0,0.0105,0.0007,abnormal
-0.0015,-0.003,0.012,0.0007,abnormal
-0.0023,-0.0008,0.0142,0.0007,abnormal
0.0015,-0.0008,0.0142,0.0015,abnormal
0.0045,0.0007,0.0067,0.0037,abnormal
-0.0015,-0.0008,-0.0015,0.0052,abnormal
-0.003,-0.0015,-0.0053,0.0045,abnormal
-0.0008,0,-0.012,0.0045,abnormal
0.003,0.0015,-0.012,0.0022,abnormal
0.003,0.0007,-0.0098,-0.0008,abnormal
0.0052,0.0007,-0.0046,-0.0015,abnormal
0.0045,0.0022,0.0015,-0.0008,abnormal
0.003,0.003,0.0037,-0.0008,abnormal
0.0052,0.0015,-0.0075,-0.0015,abnormal
0.0045,0,-0.0143,-0.003,abnormal
0.006,0.0015,-0.0128,0,abnormal
0.0067,0.003,-0.0181,0.003,abnormal
0.0052,0.0022,-0.0188,0.0045,abnormal
0.0037,0.003,-0.0165,0.0052,abnormal
0.0007,0.0015,-0.0083,0.0022,abnormal
0.0022,0.0015,0.0052,0.0007,abnormal
0.0015,0.0007,0.0142,0.0022,abnormal
-0.0008,-0.003,0.0217,-0.0008,abnormal
0.0052,-0.0053,0.0232,0,abnormal
0.0112,-0.0053,0.0247,0.003,abnormal
0.0105,-0.0038,0.0142,0.0045,abnormal
0.003,-0.003,0.0045,0.0022,abnormal
-0.0046,-0.0038,0.0082,0.0015,abnormal
-0.0038,-0.003,0.0037,0.003,abnormal
-0.0023,-0.0015,-0.0015,0.0015,abnormal
-0.0046,0,-0.0015,0.0007,abnormal
-0.0046,0.0022,0.0045,0.0015,abnormal
0.0075,0.003,0.015,0.0045,abnormal
0.0157,0.0052,0.009,0.0045,abnormal
0.012,0.0075,-0.0091,0.0045,abnormal
0.0105,0.003,-0.0293,0.0015,abnormal
0.0052,-0.0008,-0.0375,0,abnormal
-0.0008,0.0015,-0.0368,0.0015,abnormal
-0.012,0.0022,-0.0195,-0.0008,abnormal
-0.0173,0.0015,0.009,0,abnormal
-0.0098,0,0.0202,0,abnormal
-0.0105,-0.003,0.015,-0.0023,abnormal
-0.0091,-0.003,0.0105,-0.0008,abnormal
-0.0091,-0.0008,0.0142,-0.0008,abnormal
-0.0046,0.0022,0.0285,-0.0008,abnormal
0.0052,0.0045,0.0277,0.003,abnormal
0.0127,0.0082,0.0105,0.0045,abnormal
0.0187,0.0082,-0.0008,-0.0008,abnormal
0.0127,0.0045,-0.0083,-0.0023,abnormal
0.0082,0.003,-0.0091,-0.0008,abnormal
0.0067,0.003,-0.0046,-0.0015,abnormal
0.0067,0.0015,-0.0075,-0.0015,abnormal
0.009,-0.0008,-0.0068,0,abnormal
0.0195,-0.0008,-0.0068,0.0037,abnormal
0.0322,-0.0008,-0.0053,0.003,abnormal
0.0195,0.0007,-0.0046,0.0022,abnormal
-0.0023,0.003,-0.006,0.0015,abnormal
-0.0165,0.003,-0.0015,0.0007,abnormal
-0.0218,0.003,0.0015,0.0015,abnormal
-0.0188,0.0007,0.0052,0.0007,abnormal
-0.0165,-0.0015,0.0015,-0.0008,abnormal
-0.0113,-0.0023,0.0007,-0.0008,abnormal
-0.0143,-0.0038,0.003,-0.0023,abnormal
-0.0181,-0.0046,0.0007,0,abnormal
-0.006,-0.0015,-0.0015,-0.0008,abnormal
-0.0046,-0.0008,-0.0015,-0.0023,abnormal
-0.0091,-0.0015,0.0007,-0.0046,abnormal
-0.0038,-0.0015,0.0015,-0.0053,abnormal
-0.0008,0,-0.0008,-0.0038,abnormal
0,-0.0008,-0.0008,-0.0046,abnormal
0.0015,0.0007,-0.0053,-0.0023,abnormal
0.003,0.0015,-0.0083,-0.0015,abnormal
0.0067,0.0007,-0.0083,-0.0023,abnormal
0.0075,-0.0008,-0.0068,0,abnormal
0.0045,-0.0015,-0.003,0.0007,abnormal
0.006,0,-0.0008,0.0007,abnormal
0.006,0.0015,0.0015,0.0007,abnormal
0.0015,0.003,0.0022,0.0007,abnormal
-0.0053,0.003,0.0052,0.0007,abnormal
-0.0105,0.003,0.0045,-0.0008,abnormal
-0.012,0.0007,0.0037,-0.0015,abnormal
-0.0105,0.0015,0.0075,0,abnormal
-0.006,0.003,0.0105,0,abnormal
0.0007,0.0037,0.012,0.0007,abnormal
0.0037,0.0045,0.012,0.003,abnormal
0.0007,0.0045,0.0105,0.003,abnormal
-0.0053,0.0037,0.0075,0.0045,abnormal
-0.0068,0.0037,0.006,0.0052,abnormal
-0.006,0.003,0.0067,0.0045,abnormal
-0.0038,0.0022,0.0045,0.0022,abnormal
-0.0023,0.0015,-0.0008,0.0015,abnormal
-0.0008,0.0007,-0.006,0.0007,abnormal
0.0045,-0.0008,-0.0128,0.0007,abnormal
0.0052,0,-0.015,0.0015,abnormal
0.0007,0.0022,-0.0113,0.003,abnormal
0.0015,0.003,-0.0068,0.0037,abnormal
0.0067,0.003,-0.012,0.0045,abnormal
0.006,0.0037,-0.0165,0.0067,abnormal
0.0052,0.0045,-0.0188,0.0075,abnormal
0.009,0.0045,-0.0128,0.0075,abnormal
0.0112,0.0037,0.003,0.0075,abnormal
0.0127,0.0052,0.0082,0.0067,abnormal
0.0105,0.0067,-0.003,0.0052,abnormal
0.0067,0.0045,-0.0053,0.0045,abnormal
0.006,0.0007,0.003,0.0037,abnormal
0.0037,0,0.0127,0.0022,abnormal
0.0052,-0.0015,0.0127,0.0007,abnormal
0.0067,-0.003,0.0015,0,abnormal
0.0067,0.0007,0,0.0007,abnormal
0.0045,0.0007,-0.0015,0.0015,abnormal
-0.0008,-0.003,-0.003,-0.0015,abnormal
-0.006,-0.0068,-0.0083,-0.0053,abnormal
-0.0008,-0.0075,-0.0203,-0.0038,abnormal
0.0075,-0.0068,-0.0293,-0.0008,abnormal
0.0067,-0.0046,-0.0195,-0.0008,abnormal
0.0067,-0.003,0.0097,-0.0015,abnormal
0.0082,-0.003,0.0135,0,abnormal
0.003,0,0.0112,-0.0008,abnormal
-0.003,0.0007,0.0217,-0.0023,abnormal
0.0045,0.0007,0.0195,-0.0046,abnormal
0.012,-0.0015,0.0195,-0.0046,abnormal
0.0075,-0.0008,0.0075,0.0015,abnormal
0.0045,0.0037,-0.0165,0.0045,abnormal
0.009,0.0037,-0.0218,0.003,abnormal
0.0105,0.0022,-0.0128,0.0015,abnormal
0.0052,0.003,0.003,-0.0008,abnormal
0.0105,0.0007,0.012,-0.0015,abnormal
0.0157,0.0007,0.0082,-0.003,abnormal
0.0037,-0.0008,0.0015,-0.003,abnormal
-0.0098,0.0007,0.0052,-0.0015,abnormal
-0.024,0.003,0.0105,0.0015,abnormal
-0.0413,0.0052,0.006,0.0052,abnormal
-0.0225,0.006,0,0.0052,abnormal
0.0277,0.006,-0.0046,0.0045,abnormal
0.0367,0.006,-0.0015,0.0015,abnormal
0.0142,0.0037,-0.003,-0.0023,abnormal
0.0007,0.0015,0.0007,-0.003,abnormal
-0.0091,0.0007,0.0052,-0.0023,abnormal
-0.0165,-0.0015,-0.0015,-0.0038,abnormal
-0.0203,-0.0038,-0.0053,-0.0053,abnormal
-0.0203,-0.003,-0.0083,-0.0023,abnormal
-0.015,-0.0008,-0.0075,0.0007,abnormal
-0.0105,0.0007,0.0052,0.0022,abnormal
0.0022,0.003,0.0067,0.0045,abnormal
0.006,0.003,0.003,0.0052,abnormal
0.009,0.0007,0.0045,0.0067,abnormal
0.0187,-0.0008,0.0015,0.0045,abnormal
0.0195,-0.0015,-0.003,0.003,abnormal
0.009,0.0007,-0.003,0.003,abnormal
-0.0083,0.0022,-0.0015,0,abnormal
-0.0128,0.0015,0.0007,0.0015,abnormal
-0.0015,0.0007,0.0007,0.0007,abnormal
-0.0008,0.0015,-0.0008,-0.003,abnormal
-0.0083,0.0037,-0.0046,-0.003,abnormal
0.0022,0.0007,-0.0068,-0.003,abnormal
0.0097,0.0007,-0.0068,-0.0046,abnormal
0.0067,0.0007,-0.0038,-0.0038,abnormal
0.003,0.0007,0,-0.0015,abnormal
0.0022,0.0015,0.003,-0.0015,abnormal
-0.0008,-0.0015,0.003,-0.0015,abnormal
-0.0075,-0.0008,0.0007,-0.0008,abnormal
-0.0113,0,0.0052,0.0022,abnormal
-0.0135,0.0015,0.0052,0.003,abnormal
-0.0053,0.003,0.006,0.003,abnormal
-0.0008,0.0022,0.0067,0.0045,abnormal
0.0052,0.003,0.003,0.0045,abnormal
0.0097,0.003,0.0045,0.003,abnormal
-0.0008,0.0022,0.003,0.0007,abnormal
-0.0046,0.0015,0.0045,0.0015,abnormal
-0.0068,0.0022,0.0067,0.0015,abnormal
-0.0083,0.0022,0.0037,0.0015,abnormal
-0.0053,0.0007,0.0007,0.0037,abnormal
-0.006,0.0022,-0.0008,0.0037,abnormal
-0.003,0.0037,-0.0008,0.003,abnormal
-0.003,0.003,-0.0008,0.003,abnormal
-0.0046,0.003,-0.0015,0.0022,abnormal
-0.0038,0.0022,-0.0015,0.0022,abnormal
-0.003,0.003,0.0015,0.0015,abnormal
0.0015,0.0045,0.0007,-0.0008,abnormal
0.0052,0.0037,-0.0008,-0.0008,abnormal
0.009,0.0037,0.0015,-0.0008,abnormal
0.0075,0.0037,0.0015,-0.0008,abnormal
0.0045,0.0015,0.0007,0,abnormal
-0.003,0.0015,-0.0015,0.0015,abnormal
-0.0083,0.0015,-0.003,0.0007,abnormal
-0.0023,0,-0.0046,-0.0008,abnormal
0.0052,-0.0008,-0.0046,-0.0008,abnormal
0.012,0.0007,-0.0046,0.0007,abnormal
0.0277,-0.0008,-0.003,0.0007,abnormal
0.0337,-0.0015,0.0007,0.0015,abnormal
0.0307,-0.003,0.0015,-0.0008,abnormal
0.024,-0.0046,0.0045,-0.0015,abnormal
0.009,-0.0038,0.006,-0.0008,abnormal
-0.003,-0.0008,0.0045,-0.0015,abnormal
-0.0218,0.0007,0.003,0.0007,abnormal
-0.0263,0.0007,0.0007,0.0015,abnormal
-0.0158,-0.0015,-0.003,0.0007,abnormal
-0.0091,-0.003,-0.0105,-0.0008,abnormal
-0.006,-0.0038,-0.0143,-0.0008,abnormal
-0.0015,-0.003,-0.0195,-0.0008,abnormal
0.0112,-0.0023,-0.0233,-0.0015,abnormal
0.0127,-0.0023,-0.0203,-0.0015,abnormal
0.0105,0.0007,-0.0173,-0.0008,abnormal
-0.0008,-0.0015,-0.0083,-0.0015,abnormal
-0.0128,-0.003,-0.003,-0.0015,abnormal
-0.0143,-0.0046,0.0037,-0.0008,abnormal
-0.0053,-0.0046,0.0157,0.0007,abnormal
0.003,-0.0046,0.024,-0.0008,abnormal
-0.0053,-0.003,0.0232,0.0015,abnormal
0.0127,-0.0015,0.0135,0.0052,abnormal
0.0307,-0.0023,0.012,0.0045,abnormal
0.0352,-0.0015,-0.003,0.0037,abnormal
0.0285,-0.0008,-0.0218,0.0052,abnormal
0.0165,0.0007,-0.024,0.0067,abnormal
0.027,0.0037,-0.0278,0.0105,abnormal
0.0067,0.0067,-0.0248,0.0127,abnormal
-0.0225,0.0067,-0.0068,0.009,abnormal
-0.0346,0.003,0.0045,0.0052,abnormal
-0.0308,-0.0008,0.0045,0.0037,abnormal
-0.0143,0.0007,0.0067,0.003,abnormal
-0.0158,0.0015,0.0142,0.0015,abnormal
-0.0165,0.003,0.027,0.0022,abnormal
0.0015,0.0045,0.0397,0.0045,abnormal
0.0172,0.0052,0.0322,0.003,abnormal
0.015,0.006,0.0142,0.0022,abnormal
0.0127,0.0067,0.0045,0.0007,abnormal
0.0142,0.0052,-0.0015,-0.0008,abnormal
0.0157,0.0037,-0.0053,-0.0008,abnormal
0.003,0.0022,-0.0046,-0.0038,abnormal
-0.0165,-0.0008,-0.0113,-0.006,abnormal
-0.0263,-0.0008,-0.015,-0.0046,abnormal
0.0007,-0.0008,-0.0158,-0.003,abnormal
0.045,-0.0015,-0.0195,-0.0015,abnormal
0.0577,-0.0038,-0.0165,-0.0023,abnormal
0.057,-0.003,-0.0128,-0.003,abnormal
0.03,-0.006,-0.0046,-0.0046,abnormal
-0.0158,-0.0053,0.003,-0.0023,abnormal
-0.0518,-0.0015,0.0007,-0.0015,abnormal
-0.0615,-0.0015,0.0037,-0.0023,abnormal
-0.0473,-0.0023,0.0075,-0.0008,abnormal
-0.0375,-0.0008,0.0052,0.0007,abnormal
-0.0233,0.0007,0.0045,0,abnormal
-0.012,0.0015,0.003,-0.0015,abnormal
0,0.0015,0.0022,-0.0015,abnormal
0.0007,0,-0.0008,0.0007,abnormal
-0.0015,0.0015,-0.006,0.0007,abnormal
0.003,0.003,-0.0105,0.0007,abnormal
-0.003,0.0045,-0.0128,-0.0008,abnormal
0.006,0.0067,-0.0113,-0.0008,abnormal
0.0217,0.0045,-0.0083,0,abnormal
0.0427,0.0052,-0.0053,-0.0015,abnormal
0.0585,0.0045,-0.0053,0,abnormal
0.0637,0.0007,-0.0068,-0.0015,abnormal
0.069,0.0015,-0.0068,-0.0023,abnormal
0.048,0.0007,-0.012,-0.0008,abnormal
0.039,0.0007,-0.015,0,abnormal
0.03,0.0022,-0.0068,0.0015,abnormal
-0.0368,0.0045,0.0142,0.0007,abnormal
-0.0743,0.0045,0.0345,0.0007,abnormal
-0.096,0.0022,0.0427,0,abnormal
-0.1335,0.003,0.0465,-0.0008,abnormal
-0.1125,0.003,0.0352,-0.0015,abnormal
-0.0608,0.003,0.0255,-0.0015,abnormal
-0.0068,0.0045,0.0165,-0.0015,abnormal
0.0082,0.0052,0.0067,-0.003,abnormal
0.0067,0.0052,0.0052,-0.0023,abnormal
0.0157,0.0045,0.0007,-0.0015,abnormal
0.0142,0.0045,0.0022,0,abnormal
0.0202,0.003,0.0015,0.003,abnormal
0.0165,0.0037,0.0015,0.0045,abnormal
0.015,0.0022,0.0022,0.0045,abnormal
0.0075,0.0007,-0.0008,0.0052,abnormal
0.0015,0.0015,-0.0008,0.0052,abnormal
-0.0015,0.0022,-0.0008,0.0052,abnormal
-0.0053,0.0022,-0.0008,0.0052,abnormal
-0.003,0.0015,-0.0015,0.0045,abnormal
-0.0038,0.0015,-0.0053,0.0052,abnormal
-0.003,0.0015,-0.0075,0.0045,abnormal
-0.003,0.003,-0.0053,0.0037,abnormal
0.0007,0.003,-0.006,0.0037,abnormal
0.0007,0.0015,-0.0083,0.003,abnormal
-0.0008,-0.0008,-0.0091,0.0015,abnormal
0,-0.0015,-0.012,0.0045,abnormal
0,-0.003,-0.0113,0.0037,abnormal
-0.0008,-0.003,-0.0075,0.0007,abnormal
0.0015,-0.0023,-0.0053,0,abnormal
0.0045,-0.0015,-0.0046,0,abnormal
0.0022,-0.0008,-0.006,-0.0008,abnormal
0.003,0.0007,-0.0075,-0.0015,abnormal
0.003,0.0007,-0.0083,-0.0008,abnormal
0.0082,-0.0015,-0.0083,0.0007,abnormal
0.012,-0.0015,-0.0068,0.0007,abnormal
0.0142,-0.0038,-0.0053,-0.0008,abnormal
0.012,-0.0023,-0.0046,0,abnormal
0.006,-0.0015,-0.0053,0.0007,abnormal
0.0097,-0.0023,-0.0075,0.0007,abnormal
0.0127,-0.0015,-0.006,0.0007,abnormal
0.018,-0.003,-0.0091,0,abnormal
0.0262,-0.0023,-0.0128,-0.0008,abnormal
0.036,-0.003,-0.0203,-0.0015,abnormal
0.0405,-0.0023,-0.0278,-0.0015,abnormal
0.0217,-0.003,-0.0256,-0.0015,abnormal
-0.0091,-0.003,-0.0203,-0.0008,abnormal
0.0202,0,-0.0083,-0.0008,abnormal
0.0562,0.0007,0.0105,-0.0015,abnormal
0.0285,-0.0023,0.033,-0.0023,abnormal
0.0045,-0.0046,0.0525,-0.003,abnormal
-0.012,-0.0023,0.0487,-0.0015,abnormal
-0.0458,-0.0015,0.021,0.0015,abnormal
-0.0503,-0.0015,0.009,0.003,abnormal
-0.0181,-0.003,0.0015,0.0022,abnormal
0.0097,-0.003,-0.0188,0.0037,abnormal
0.009,-0.0023,-0.0233,0.0052,abnormal
0.0015,-0.003,-0.015,0.0067,abnormal
-0.003,0.0007,-0.0083,0.0127,abnormal
0.0007,0.0082,-0.0053,0.0172,abnormal
0.0075,0.012,0,0.0165,abnormal
-0.0008,0.0082,0.012,0.012,abnormal
0.0015,0.0052,0.0015,0.0097,abnormal
0.0217,0.0067,-0.0083,0.0082,abnormal
0.024,0.0075,0.003,0.0052,abnormal
0.0105,0.0052,0.0037,0.003,abnormal
0.0217,0.0015,0.006,-0.003,abnormal
0.0367,-0.0008,0.0142,-0.0053,abnormal
0.027,-0.0015,0.0195,-0.006,abnormal
0.0142,-0.0008,0.0165,-0.0068,abnormal
0.0007,-0.0008,0.0127,-0.0046,abnormal
-0.024,-0.0008,0.0165,-0.0053,abnormal
-0.0428,0.0007,0.021,-0.0053,abnormal
-0.0405,0.003,0.021,-0.0053,abnormal
-0.027,0,0.0195,-0.0053,abnormal
0.006,-0.0015,0.0127,-0.0038,abnormal
0.0225,-0.0023,0.0045,-0.003,abnormal
0.0127,-0.003,-0.0008,-0.0008,abnormal
0.0105,-0.003,-0.003,0.0007,abnormal
0.0037,-0.0023,-0.0046,0.0045,abnormal
-0.0105,0.0007,-0.0083,0.0045,abnormal
-0.0203,0.0015,-0.012,0.003,abnormal
-0.0128,0.0015,-0.0158,0.0037,abnormal
-0.0053,0.0015,-0.0188,0.003,abnormal
-0.0053,0.0007,-0.0188,0.0015,abnormal
-0.003,0.0007,-0.021,0.0015,abnormal
0,-0.0008,-0.0233,0.0037,abnormal
0.0015,-0.0015,-0.0181,0.0045,abnormal
0.0015,-0.0015,-0.0135,0.0045,abnormal
0.003,-0.0015,-0.0091,0.0052,abnormal
0.0037,-0.0008,-0.006,0.0045,abnormal
0.0045,0,-0.0068,0.0045,abnormal
0.0007,0.0007,-0.0053,0.0045,abnormal
-0.0015,0.0007,-0.003,0.003,abnormal
-0.0015,0,-0.0038,0.0007,abnormal
-0.0015,0.0022,-0.0008,0.0007,abnormal
0.003,0.0007,0.0022,-0.0008,abnormal
0.0037,0.0015,0.003,-0.0023,abnormal
0.003,0.0015,0.003,-0.0008,abnormal
0.0037,0.0015,-0.0008,0,abnormal
0.003,0.003,-0.0008,0.0015,abnormal
0.0022,0.0052,0.0067,0.0007,abnormal
0.0022,0.0052,0.0097,0.0007,abnormal
0.0022,0.0052,0.009,0.0007,abnormal
0.0015,0.0067,0.0105,-0.0008,abnormal
0.003,0.0052,0.0105,-0.006,abnormal
0.0007,0.0045,0.0097,-0.0068,abnormal
-0.003,0.0052,0.0097,-0.0053,abnormal
-0.0075,0.0067,0.0142,-0.006,abnormal
-0.0105,0.0082,0.0127,-0.0053,abnormal
-0.0143,0.0082,0.0142,-0.0038,abnormal
-0.0203,0.009,0.0157,-0.0038,abnormal
-0.024,0.009,0.0127,-0.0015,abnormal
-0.0256,0.0067,0.012,-0.0015,abnormal
-0.0218,0.0045,0.012,-0.0008,abnormal
-0.0173,0.003,0.012,-0.0008,abnormal
-0.015,0.0015,0.012,-0.0023,abnormal
-0.012,-0.0008,0.0105,-0.003,abnormal
-0.0091,-0.0008,0.003,-0.003,abnormal
-0.0068,0.0007,-0.003,-0.003,abnormal
-0.0046,0.0007,-0.0053,-0.0015,abnormal
-0.0053,0.0007,-0.0068,-0.0015,abnormal
-0.0053,0.0007,-0.0091,0,abnormal
-0.0038,-0.0008,-0.0128,0.0015,abnormal
-0.0008,-0.0008,-0.0105,0.0007,abnormal
-0.0015,0.0015,-0.0075,0.0007,abnormal
-0.0053,0.0022,-0.0046,0.0007,abnormal
-0.0068,0.0045,-0.0038,-0.0008,abnormal
-0.0068,0.003,-0.0075,-0.0023,abnormal
-0.0053,0.0022,-0.0105,-0.0015,abnormal
-0.0068,0.0022,-0.0128,-0.0015,abnormal
-0.0046,0.0007,-0.0128,-0.0038,abnormal
-0.0015,-0.0008,-0.0128,-0.003,abnormal
-0.0023,0,-0.0105,0.0007,abnormal
-0.0008,0.0007,-0.0023,0.0015,abnormal
-0.0015,-0.0008,0.0022,0.003,abnormal
-0.0008,-0.0015,0.0045,0.0022,abnormal
-0.0008,-0.0015,0.0082,0.0022,abnormal
-0.0008,-0.0038,0.0067,0.0037,abnormal
0.0015,-0.003,0.003,0.0022,abnormal
0.0067,-0.0023,-0.0008,0.0022,abnormal
0.0157,-0.003,-0.0053,0.0022,abnormal
0.021,-0.003,-0.0135,0.0015,abnormal
0.0307,-0.0053,-0.0165,0.0007,abnormal
0.0375,-0.0038,-0.0173,0.0007,abnormal
0.033,-0.0023,-0.015,0.0015,abnormal
0.0232,-0.0015,-0.012,0.0015,abnormal
0.003,-0.003,-0.0098,0.003,abnormal
-0.0128,-0.0015,-0.0105,0.0037,abnormal
0.006,-0.0008,-0.0218,0.003,abnormal
0.0105,-0.0053,-0.0308,0.0007,abnormal
0.0007,-0.0053,-0.033,0,abnormal
0.027,-0.003,-0.0315,-0.0008,abnormal
0.0352,-0.003,-0.0233,0,abnormal
0.0292,-0.0023,-0.0143,0.0007,abnormal
0.051,-0.0023,-0.012,-0.0008,abnormal
0.0682,-0.0008,-0.0053,0,abnormal
0.024,-0.0008,-0.0008,0.0015,abnormal
-0.0645,-0.003,0.0037,0,abnormal
-0.1058,-0.0053,0.0157,-0.0015,abnormal
-0.0825,-0.0046,0.0172,-0.0015,abnormal
-0.03,-0.003,0.0217,-0.0008,abnormal
-0.0105,-0.0023,0.042,-0.0015,abnormal
-0.012,-0.0038,0.057,-0.003,abnormal
0.0165,-0.0046,0.0697,-0.0023,abnormal
0.0517,-0.0015,0.066,-0.0015,abnormal
0.0562,0.0007,0.0525,0.0007,abnormal
0.048,0.0022,0.042,0.0022,abnormal
0.0375,0.0015,0.0142,0.0045,abnormal
0.0202,0.0052,-0.0143,0.009,abnormal
0.0127,0.009,-0.0225,0.012,abnormal
0.0135,0.0097,-0.0263,0.0127,abnormal
0.015,0.0112,-0.0248,0.0127,abnormal
0.0157,0.0082,-0.0278,0.0105,abnormal
0.0247,0.003,-0.0383,0.0105,abnormal
0.0232,-0.0008,-0.0308,0.0082,abnormal
0.0007,-0.003,-0.0158,0.0052,abnormal
0.0082,-0.0046,-0.0046,0.0037,abnormal
0.0292,-0.0023,0.0082,0,abnormal
0.018,-0.0008,0.0165,0.0007,abnormal
-0.0046,-0.0008,0.0232,-0.0015,abnormal
-0.0068,-0.0008,0.018,-0.0015,abnormal
-0.0158,0,0.0007,-0.0015,abnormal
-0.0248,-0.0015,-0.0046,-0.003,abnormal
-0.0165,0,-0.0008,-0.0015,abnormal
-0.0105,0.0022,-0.003,0,abnormal
0.0015,0.0022,-0.006,0.0007,abnormal
-0.0113,0.0022,-0.0068,-0.0008,abnormal
-0.0181,0.003,-0.0023,0,abnormal
-0.0158,0.0045,0.0045,0.0015,abnormal
-0.0181,0.0045,0.0082,0.0037,abnormal
-0.003,0.0075,0.0067,0.0052,abnormal
0.003,0.0067,0.0007,0.0052,abnormal
0.0052,0.006,-0.0015,0.0037,abnormal
0.0067,0.006,-0.0038,0.0015,abnormal
0.0082,0.0045,-0.0046,-0.0015,abnormal
0.0045,0.003,-0.0046,-0.0015,abnormal
0.0007,0.0015,-0.0091,-0.0008,abnormal
-0.0023,0.0007,-0.0113,-0.0015,abnormal
-0.0023,-0.0015,-0.0091,-0.0015,abnormal
-0.0015,-0.0008,-0.0083,0.0015,abnormal
-0.003,0.0007,-0.0053,0.0037,abnormal
-0.0075,-0.0008,0,0.0037,abnormal
-0.015,-0.0008,0.0015,0.0037,abnormal
-0.0105,-0.0015,0.0007,0.0045,abnormal
-0.006,0.0007,0.0022,0.0045,abnormal
-0.0046,0.0015,-0.0008,0.0045,abnormal
-0.0015,0.0015,-0.0038,0.0045,abnormal
-0.0038,0.0022,-0.0023,0.0045,abnormal
-0.003,0.003,0.0015,0.003,abnormal
0,0.003,0.0052,0.0015,abnormal
0.003,0.0015,0.0105,0,abnormal
0.006,0.0007,0.0097,0.003,abnormal
0.0045,0.0007,0.0082,0.0052,abnormal
0.0015,0.0015,0.0105,0.003,abnormal
-0.003,0.0007,0.0097,0.0037,abnormal
-0.0091,-0.0008,0.0052,0.0007,abnormal
